,TPfixation,TPfixation RA,TPfixation Shuffled,TPheatmap,TPheatmap RA,TPheatmap Shuffled,TPTNfixation,TPTNfixation RA,TPTNfixation Shuffled,TPTNheatmap,TPTNheatmap RA,TPTNheatmap Shuffled,AUCfixation,AUCfixation RA,AUCfixation Shuffled,AUCheatmap,AUCheatmap RA,AUCheatmap Shuffled,IGfixation,IGfixation RA,IGfixation Shuffled,CCheatmap,CCheatmap RA,CCheatmap Shuffled
1075,0.1111111111111111,0.0,0.0,0.28628230616302186,0.3081510934393638,0.06958250497017893,0.9160416666666666,0.8182440476190476,0.9189583333333333,0.9098511904761905,0.8127678571428572,0.9063392857142857,0.5136842209718873,0.4092316394272275,0.45960227441874313,0.6028051709683285,0.5642939955216881,0.49431930638725585,0.0003265938,8.177871e-05,8.63301e-05,0.08661574688875116,0.0250668630636621,-0.007383675910509468
1076,0.0,0.0,0.0,0.32669322709163345,0.0,0.10159362549800798,0.8908333333333334,0.8403273809523809,0.8933333333333333,0.8857142857142857,0.8254464285714286,0.8814880952380952,0.44544318114173465,0.42018870170843503,0.44669325555092565,0.6104431148449889,0.4189830201220618,0.49745522111204704,7.830923e-05,-1.1914798e-07,1.1597039e-05,0.10242616173953925,-0.06791724741337685,0.0007138613539163253
1077,1.0,0.0,0.5,0.9103585657370518,0.11752988047808766,0.10956175298804781,0.8930654761904762,0.8441666666666666,0.8930059523809524,0.9052678571428572,0.8327976190476191,0.8813392857142858,0.9465295553306745,0.4221084588368355,0.6965146734924696,0.9077746058487665,0.4805880111194595,0.5013033249803373,0.000193022,9.450101e-06,7.128076e-05,0.4908979878921501,0.0033058357370749033,-0.0022170053230337657
1078,0.3055555555555556,0.4166666666666667,0.08333333333333333,0.3050955414012739,0.3942675159235669,0.048407643312101914,0.9482440476190476,0.7677083333333333,0.9477678571428572,0.9304464285714286,0.7580059523809524,0.9064583333333334,0.6272444682795058,0.5923757597425814,0.5160141818615183,0.6330972555585827,0.5850513352330916,0.49846232930512996,0.0015958863,0.0012730816,0.0005937395,0.3350011284166765,0.13743491885137937,0.00011741427302653438
1079,0.5365853658536586,0.14634146341463414,0.21951219512195122,0.4500768049155146,0.4523809523809524,0.11213517665130568,0.8808928571428571,0.8231845238095238,0.8824107142857143,0.8769345238095239,0.8203571428571429,0.8530357142857142,0.7089494367037595,0.4851764529743393,0.5513663958416157,0.672109428527483,0.6437859929407393,0.49751907138961965,0.0017480247,0.0009671,0.00078894536,0.3100292686354681,0.16769104094477966,-0.0028632364156541616
1080,0.0,0.0,0.0,0.4768611670020121,0.08249496981891348,0.1227364185110664,0.8785416666666667,0.865625,0.8812797619047619,0.8779761904761905,0.8533928571428572,0.8702380952380953,0.43932313370639364,0.4328640314323134,0.44069234432670557,0.6804297980737034,0.47373094562298723,0.5020986566470084,0.00010091009,-5.8826464e-07,4.1729745e-05,0.1996285669023326,-0.0211425616588002,-0.00192009409323401
1081,0.0,1.0,0.5,0.23306772908366533,0.7529880478087649,0.10358565737051793,0.8895535714285714,0.8165476190476191,0.8922619047619048,0.8816369047619048,0.824047619047619,0.8804166666666666,0.44480326209893445,0.9082683493065064,0.6961426275373533,0.5622707670737077,0.7890567165142078,0.4978922908884132,6.5994434e-05,0.00013015691,5.0586197e-05,0.05524998116261854,0.18046042792648748,-0.0024266515492705953
1082,0.45454545454545453,0.0,0.09090909090909091,0.3833736884584342,0.1509281678773204,0.11864406779661017,0.8752380952380953,0.907172619047619,0.8767559523809524,0.8667559523809524,0.8827380952380952,0.8497023809523809,0.6651675895924316,0.45418107044939804,0.4843477389221816,0.6343184069126941,0.5308424715039395,0.49816817585930756,0.0016157782,0.0003166673,0.0005522962,0.26305872160322186,0.055831202864035895,-0.0037368072676899487
1083,0.0,1.0,0.13636363636363635,0.008695652173913044,0.6956521739130435,0.09217391304347826,0.8977083333333333,0.8091369047619048,0.899702380952381,0.881547619047619,0.8151785714285714,0.8862202380952381,0.4491482518315564,0.9045059264994937,0.5182830749570876,0.45272027120429187,0.7564559128459993,0.4961096665898693,4.6223157e-11,0.0016068354,0.00029180758,-0.04381616887848026,0.17893457665332424,-6.681472208762734e-05
1084,0.0,1.0,0.25,0.0,0.784,0.106,0.8935119047619048,0.865922619047619,0.8964583333333334,0.87875,0.8742559523809523,0.8847916666666666,0.4468091439457078,0.9329533277771163,0.5732676509108228,0.44601208459214503,0.8298096676737159,0.5012779456193354,8.4042105e-12,0.00038041212,6.432539e-05,-0.05920571751954417,0.4641064438304406,0.0020347170607807464
